,ID,Date,Block,Primary_Type,Description,Location_Description,Arrest,Year,Latitude,Longitude,dt,Month,Hour,Night,Season
6896,12309362,02/23/2021 12:00:00 PM,053XX S COTTAGE GROVE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,2021,41.797936811,-87.606301777,2021-02-23 12:00:00,2,12,No,Winter
6897,12308438,02/13/2021 08:00:00 AM,057XX S DORCHESTER AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,2021,41.790622474,-87.591577199,2021-02-13 08:00:00,2,8,No,Winter
6898,12307375,03/03/2021 11:00:00 PM,055XX S LAKE SHORE DR NB,ASSAULT,AGGRAVATED - HANDGUN,HIGHWAY / EXPRESSWAY,False,2021,41.794795643,-87.579218261,2021-03-03 23:00:00,3,23,Yes,Spring
6899,12309654,03/03/2021 10:00:00 PM,055XX S EVERETT AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2021,41.79447974,-87.582522436,2021-03-03 22:00:00,3,22,Yes,Spring
6900,12307604,03/04/2021 10:00:00 AM,008XX E 55TH ST,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,False,2021,41.794965928,-87.605620246,2021-03-04 10:00:00,3,10,No,Spring
6901,12307337,03/04/2021 09:25:00 PM,051XX S LAKE PARK AVE,ASSAULT,SIMPLE,SIDEWALK,False,2021,41.801983471,-87.587712546,2021-03-04 21:25:00,3,21,Yes,Spring
6902,12308606,03/04/2021 09:13:00 PM,051XX S LAKE PARK AVE,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,2021,41.801983471,-87.587712546,2021-03-04 21:13:00,3,21,Yes,Spring
6903,12307461,03/04/2021 11:36:00 AM,058XX S MARYLAND AVE,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING / GROUNDS,False,2021,41.788699253,-87.604954085,2021-03-04 11:36:00,3,11,No,Spring
6904,12307819,03/04/2021 01:30:00 PM,054XX S SHORE DR,THEFT,$500 AND UNDER,STREET,False,2021,41.796373664,-87.580901388,2021-03-04 13:30:00,3,13,No,Spring
6905,12312188,02/26/2021 11:40:00 AM,015XX E 53RD ST,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,2021,41.799551527,-87.588056142,2021-02-26 11:40:00,2,11,No,Winter
6906,12308003,03/05/2021 05:30:00 PM,055XX S KENWOOD AVE,THEFT,$500 AND UNDER,STREET,False,2021,41.79394853,-87.593277085,2021-03-05 17:30:00,3,17,Yes,Spring
6907,12308135,03/05/2021 07:45:00 PM,052XX S DREXEL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2021,41.799195024,-87.603914707,2021-03-05 19:45:00,3,19,Yes,Spring
6908,12307879,03/05/2021 01:00:00 PM,014XX E 55TH ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,2021,41.795511377,-87.59135947,2021-03-05 13:00:00,3,13,No,Spring
6909,12308655,03/06/2021 01:11:00 PM,053XX S BLACKSTONE AVE,THEFT,OVER $500,SIDEWALK,False,2021,41.798427915,-87.590412641,2021-03-06 13:11:00,3,13,No,Spring
6910,12312572,03/07/2021 09:00:00 AM,054XX S DORCHESTER AVE,THEFT,OVER $500,RESIDENCE,False,2021,41.797382674,-87.591737627,2021-03-07 09:00:00,3,9,No,Spring
6911,12310007,03/07/2021 11:00:00 PM,015XX E 55TH ST,BATTERY,SIMPLE,STREET,False,2021,41.795191456,-87.588146997,2021-03-07 23:00:00,3,23,Yes,Spring
6912,12309509,03/07/2021 04:40:00 PM,051XX S LAKE PARK AVE,THEFT,$500 AND UNDER,STREET,False,2021,41.801895518,-87.58769156,2021-03-07 16:40:00,3,16,No,Spring
